{ Units Wavelength Units } SI Microns
{ Thickness } 11
{ Conductivity } 0.0
{ IR Transmittance } TIR=0.0123
{ Emissivity front back } Emis= 0.00123 0.001234
{ }
{ Ef_Source: Text Files }
{ Eb_Source: Text Files }
{ IGDB_Checksum: 0.00123 }
{ Product Name: 1001_Solaris_11mm_AM.txt }
{ Manufacturer: AIS }
{ NFRC ID: 1001 }
{ Type: type }
{ Material: N/A }
{ Coating Name: 1001_Solaris_11mm_AM }
{ Coated Side: side }
{ Substrate Filename: file.txt }
{ Appearance: appearence }
{ Acceptance:  # }
{ Uses: Glass  }
{ Availability: X }
{ Structure:  }
0.61	0.84587592	0.10730151	0.10992947
0.615	0.84404009	0.10655217	0.1090269
0.62	0.84261141	0.10562899	0.1082391
0.625	0.84164206	0.10483458	0.10764937
0.63	0.83911174	0.10408377	0.10699803
0.635	0.83602802	0.10330493	0.10612747
0.64	0.83455903	0.10261759	0.10545947
0.645	0.83304483	0.10191079	0.10481933
0.65	0.83087463	0.10106801	0.10423112
0.655	0.82890965	0.10037108	0.10373003
0.66	0.82710491	0.09976126	0.10310794
0.665	0.82491946	0.09919936	0.10244077
0.67	0.82277416	0.09872315	0.10163439
0.675	0.8210457	0.09810218	0.10108208
0.68	0.81965945	0.09736431	0.10067102
0.685	0.81749233	0.09656417	0.09999469
0.69	0.81554296	0.09587642	0.09949017
0.695	0.81275872	0.09538972	0.09909487
0.7	0.81044497	0.09464352	0.0983679
0.705	0.80867672	0.09416956	0.09783536
0.71	0.80666592	0.09370033	0.09709117
0.715	0.80475623	0.09291725	0.09654172
0.72	0.80139502	0.09227361	0.09603384
0.725	0.79837107	0.09171002	0.09556837
0.73	0.79578472	0.09111117	0.09496005
0.735	0.79298967	0.09030864	0.09425517
0.74	0.79051046	0.08958748	0.09390723
0.745	0.78758106	0.08924419	0.09346289
0.75	0.78431181	0.0888578	0.0931411
0.755	0.78142708	0.08828681	0.09265762
0.76	0.77894472	0.08790666	0.09213863
0.765	0.77732822	0.08725519	0.09174328
0.77	0.77350442	0.08672649	0.09092703
0.775	0.76989508	0.08621548	0.09030468
0.78	0.76795951	0.08562073	0.09000972
0.785	0.76502159	0.08478428	0.08937797
0.79	0.76189089	0.0843353	0.08890786
0.795	0.75968008	0.08570538	0.09007012
0.8	0.7575073	0.08708426	0.09124402
0.805	0.75430544	0.0868977	0.08990365
0.81	0.7525315	0.08621197	0.08932332
0.815	0.75042355	0.08510019	0.08884991
0.82	0.74712603	0.08441353	0.08857984
0.825	0.74545313	0.08393415	0.08845549
0.83	0.7433246	0.08279079	0.08812984
0.835	0.74193184	0.0820273	0.08737398
0.84	0.74011414	0.08259381	0.08662399
0.845	0.73859991	0.08240497	0.08673867
0.85	0.73649131	0.08289136	0.08593617
0.855	0.73390808	0.08221623	0.0857329
0.86	0.73320477	0.0818331	0.08596845
0.865	0.73162896	0.08167059	0.08540577
0.87	0.72970989	0.08107723	0.08553347
0.875	0.72817468	0.08085992	0.08496506
0.88	0.72642784	0.08058052	0.08426586
0.885	0.72490676	0.08012642	0.08409519
0.89	0.7238449	0.07994222	0.08371472
0.895	0.72257138	0.07950378	0.08340543
0.9	0.72161891	0.07925905	0.0834723
0.905	0.72049389	0.07897013	0.08327906
0.91	0.71920083	0.07893261	0.08299532
0.915	0.71811375	0.07869531	0.08270339
0.92	0.71735416	0.07842245	0.08245536
0.925	0.71639979	0.07820858	0.08213757
0.93	0.71545286	0.0780924	0.08190811
0.935	0.7145255	0.07789691	0.08174141
0.94	0.7135527	0.07768386	0.08154812
0.945	0.71251257	0.07749378	0.08124464
0.95	0.71170995	0.07723815	0.08089325
0.955	0.71122265	0.07711877	0.08070052
0.96	0.71068201	0.07715163	0.08063941
0.965	0.71014013	0.07714719	0.08080197
0.97	0.70966814	0.07719774	0.08086074
0.975	0.70922038	0.07722747	0.08084107
0.98	0.70887177	0.07715375	0.08077903
0.985	0.70847976	0.07712516	0.08062913
0.99	0.70809658	0.0771493	0.08057013
0.995	0.70770086	0.0771192	0.08046148
1.0	0.70731868	0.07697611	0.08036188
1.005	0.70708409	0.07688635	0.08021431
1.01	0.7069495	0.07687994	0.08013733
1.015	0.7066376	0.07672336	0.08005039
1.02	0.70631243	0.07663058	0.07991676
1.025	0.70623203	0.07662296	0.0797768
1.03	0.70616161	0.07653664	0.07960065
1.035	0.70605691	0.07642008	0.07951271
1.04	0.7060165	0.07634634	0.07944151
1.045	0.70596591	0.07634664	0.0793605
1.05	0.70586145	0.07628749	0.07931355
1.055	0.70585199	0.07616759	0.07920707
1.06	0.70581813	0.07607699	0.0790131
1.065	0.70579643	0.0759981	0.07891025
1.07	0.7058764	0.07593211	0.07882672
1.075	0.70591585	0.07589267	0.07868212
1.08	0.70615323	0.07576409	0.07858085
1.085	0.7062805	0.07569891	0.07854667
1.09	0.70633205	0.07573998	0.07851276
1.095	0.70642929	0.07575407	0.07839229
1.1	0.70658463	0.07576741	0.07832862
1.105	0.70683823	0.07568152	0.0782877
1.11	0.70702283	0.07558448	0.0781854
1.115	0.70722382	0.07554384	0.07808384
1.12	0.70748057	0.0753632	0.07794775
1.125	0.70776888	0.07521035	0.07787451
1.13	0.70812838	0.0751838	0.07773413
1.135	0.70855114	0.07511512	0.07764349
1.14	0.7090102	0.07513277	0.07767128
1.145	0.70933955	0.07512358	0.07755843
1.15	0.70971943	0.07509769	0.07736052
1.155	0.7100564	0.07512043	0.07738236
1.16	0.71045265	0.07510218	0.07740385
1.165	0.71093519	0.07514247	0.07737165
1.17	0.71134671	0.07511636	0.07730264
1.175	0.71190054	0.07507654	0.07715967
1.18	0.71247861	0.07502819	0.07711191
1.185	0.71293734	0.07498229	0.07712064
1.19	0.71346706	0.07488247	0.07702218
1.195	0.71410711	0.07486385	0.07690947
1.2	0.71464813	0.07490509	0.07692393
1.205	0.71529008	0.07484271	0.07687
1.21	0.71598922	0.07479962	0.07689849
1.215	0.71671053	0.07473791	0.07683751
1.22	0.71734876	0.07474044	0.07673175
1.225	0.71804919	0.07478124	0.07673963
1.23	0.71878689	0.0747783	0.07677472
1.235	0.71958326	0.07479695	0.07672365
1.24	0.7204021	0.07487977	0.07673694
1.245	0.72125234	0.07491868	0.0767288
1.25	0.72216375	0.07485114	0.07666681
1.255	0.72306688	0.07483764	0.0766548
1.26	0.72402371	0.07484851	0.07658055
1.265	0.72504784	0.07488244	0.07654488
1.27	0.72598137	0.07495146	0.07656322
1.275	0.72686838	0.07493359	0.07661603
1.28	0.72801713	0.07497477	0.07668617
1.285	0.72905515	0.07507229	0.0766451
1.29	0.73003536	0.07512876	0.07666532
1.295	0.73120337	0.07517133	0.07672637
1.3	0.7322898	0.07522153	0.0767157
1.305	0.73345385	0.07528276	0.07676882
1.31	0.73465649	0.0753875	0.07680786
1.315	0.73582139	0.07543	0.07674097
1.32	0.73704755	0.07545483	0.07680227
1.325	0.73827103	0.07546833	0.07694882
1.33	0.7395901	0.07555734	0.07695819
1.335	0.74081005	0.07555531	0.07690631
1.34	0.74206689	0.07553987	0.07696316
1.345	0.74336316	0.07557262	0.07690066
1.35	0.74452284	0.07566308	0.07691481
1.355	0.74587876	0.07569766	0.07702393
1.36	0.74725731	0.07571925	0.07705011
1.365	0.7487259	0.07576768	0.0770737
1.37	0.75005722	0.07586402	0.07706577
1.375	0.75121706	0.07604105	0.07720311
1.38	0.75245291	0.07611072	0.07732155
1.385	0.75345969	0.07611847	0.07729442
1.39	0.75422285	0.07619323	0.07722281
1.395	0.75494063	0.07616032	0.07724276
1.4	0.7558079	0.07609099	0.07712842
1.405	0.75693521	0.07617078	0.07722874
1.41	0.75823499	0.07628244	0.0773477
1.415	0.75974725	0.07637952	0.07734053
1.42	0.76136021	0.07644507	0.07736412
1.425	0.76289032	0.07649279	0.07747715
1.43	0.76448299	0.07657407	0.07752682
1.435	0.76634732	0.07666483	0.07758324
1.44	0.76814039	0.07684936	0.07769128
1.445	0.76977785	0.0769269	0.07787838
1.45	0.77148051	0.0769911	0.07788428
1.455	0.77319947	0.07714255	0.07796671
1.46	0.77484157	0.07729258	0.07805729
1.465	0.77629778	0.07742011	0.07814545
1.47	0.77776652	0.07749044	0.0782707
1.475	0.77939317	0.07759415	0.07836596
1.48	0.78068982	0.07771952	0.07842497
1.485	0.78208543	0.07779854	0.07848012
1.49	0.78352951	0.07792938	0.07856294
1.495	0.78487745	0.07802808	0.07873672
1.5	0.78617134	0.07812904	0.07873485
1.505	0.78744367	0.07824025	0.07867969
1.51	0.78872584	0.07815124	0.07878872
1.515	0.79008743	0.07822918	0.07888701
1.52	0.79131352	0.07833293	0.07885227
1.525	0.79245506	0.07834444	0.07895703
1.53	0.79358552	0.07833676	0.07894173
1.535	0.79471016	0.07836741	0.07898583
1.54	0.79588748	0.07843425	0.07901616
1.545	0.7969835	0.07854933	0.0790746
1.55	0.79799983	0.07853803	0.07906139
1.555	0.79906129	0.07847606	0.07911407
1.56	0.8000554	0.07863228	0.07908374
1.565	0.80082429	0.07878869	0.07926808
1.57	0.80163123	0.07882048	0.07933073
1.575	0.80272505	0.07890092	0.07932274
1.58	0.80353801	0.07893868	0.0793721
1.585	0.80420958	0.07895874	0.07944619
1.59	0.80479077	0.07904384	0.07940224
1.595	0.8054783	0.07906179	0.07947995
1.6	0.80613701	0.0790761	0.07950006
1.605	0.80670458	0.07910545	0.07946676
1.61	0.80734394	0.07915464	0.07947166
1.615	0.80777073	0.07908727	0.07956521
1.62	0.80831872	0.07913826	0.07952951
1.625	0.8089307	0.07916424	0.07945429
1.63	0.80958518	0.0790733	0.07949148
1.635	0.81016894	0.07908652	0.07936207
1.64	0.81048035	0.07910773	0.07935433
1.645	0.81073456	0.07908164	0.07939462
1.65	0.81110507	0.07903495	0.07938642
1.655	0.81136463	0.07898452	0.07932633
1.66	0.81164545	0.07888367	0.07935532
1.665	0.81188697	0.07888967	0.07920602
1.67	0.81207119	0.07895535	0.07917156
1.675	0.81229399	0.07884578	0.07919626
1.68	0.81239453	0.07880837	0.07913622
1.685	0.81254711	0.07887399	0.07909177
1.69	0.81269413	0.07884009	0.07902574
1.695	0.81262099	0.0787289	0.07896291
1.7	0.81276964	0.07881425	0.07896543
1.705	0.81272055	0.07872284	0.07893025
1.71	0.81261559	0.07863977	0.07891368
1.715	0.81268295	0.07867381	0.07888899
1.72	0.81272745	0.07867883	0.07874387
1.725	0.81257569	0.07865258	0.0787806
1.73	0.81252407	0.07852223	0.07881219
1.735	0.81241575	0.07857678	0.07875097
1.74	0.81230329	0.07861112	0.07874797
1.745	0.81212294	0.07847881	0.07863642
1.75	0.81182309	0.07835908	0.07852064
1.755	0.8117676	0.07827596	0.07855228
1.76	0.81158984	0.07829287	0.07841615
1.765	0.81144794	0.07818956	0.07840211
1.77	0.81141935	0.07802867	0.0782702
1.775	0.81125399	0.07796258	0.07822907
1.78	0.81105756	0.07784215	0.07809707
1.785	0.8107967	0.07778846	0.07800503
1.79	0.81068356	0.07768723	0.07793749
1.795	0.81053002	0.07767307	0.07788611
1.8	0.81029302	0.07763625	0.07784077
1.805	0.81020425	0.07750125	0.0778768
1.81	0.80997005	0.07743856	0.07779482
1.815	0.80972581	0.07739956	0.0776693
1.82	0.8095163	0.077285	0.07752011
1.825	0.8093885	0.07726056	0.07752819
1.83	0.80920608	0.07726588	0.0774748
1.835	0.80915359	0.07714481	0.07736993
1.84	0.80887143	0.07709389	0.07725199
1.845	0.80861697	0.07701438	0.07721193
1.85	0.80844251	0.07690823	0.07716901
1.855	0.80843217	0.0766926	0.07691513
1.86	0.80840158	0.07679471	0.07692416
1.865	0.80814926	0.07681587	0.07704779
1.87	0.80804055	0.07688063	0.0769861
1.875	0.80798763	0.07674726	0.07682127
1.88	0.80803846	0.07663973	0.07688212
1.885	0.80824718	0.07663073	0.07676229
1.89	0.8082053	0.07660093	0.0767331
1.895	0.80811694	0.07638895	0.07658387
1.9	0.80820537	0.07609975	0.07635636
1.905	0.80805557	0.07592013	0.07610602
1.91	0.80803322	0.07573501	0.07592663
1.915	0.80791607	0.07572531	0.07586063
1.92	0.80800615	0.07571333	0.07575905
1.925	0.80790137	0.07560375	0.07576854
1.93	0.80792671	0.075637	0.07569704
1.935	0.80799108	0.07553441	0.07565749
1.94	0.80788597	0.07543625	0.07559388
1.945	0.80762732	0.07538271	0.07566567
1.95	0.80745092	0.07537611	0.07568978
1.955	0.80764662	0.07543747	0.07569672
1.96	0.80746704	0.07552271	0.0755495
1.965	0.80746155	0.07541405	0.07555572
1.97	0.80736853	0.07539649	0.07557742
1.975	0.80740582	0.07536141	0.07549932
1.98	0.80727239	0.07535104	0.07552437
1.985	0.80711017	0.07529471	0.07543359
1.99	0.80713999	0.07525654	0.07542609
1.995	0.80702919	0.07519916	0.07525856
2.0	0.80707795	0.07508585	0.07524395
2.005	0.80704365	0.07498903	0.07520082
2.01	0.80716121	0.07476975	0.0750055
2.015	0.80703171	0.07473088	0.07478646
2.02	0.80723533	0.07471398	0.07478396
2.025	0.80710879	0.07459045	0.07478215
2.03	0.80714139	0.07465097	0.07474878
2.035	0.80725188	0.07476835	0.07478848
2.04	0.80737615	0.07461344	0.07469978
2.045	0.80762434	0.07460329	0.07471748
2.05	0.80758937	0.0746675	0.07456672
2.055	0.80771762	0.0746839	0.07465222
2.06	0.807869	0.07479984	0.07478736
2.065	0.807921	0.07462335	0.07475106
2.07	0.80802684	0.07463192	0.07474333
2.075	0.80810477	0.0747562	0.07478598
2.08	0.80809334	0.07470226	0.07470706
2.085	0.80802216	0.074709	0.07477528
2.09	0.80823214	0.07459543	0.0747876
2.095	0.80819421	0.07447118	0.0746038
2.1	0.80800168	0.07466243	0.0746605
2.105	0.80816089	0.07453378	0.07452129
2.11	0.80798717	0.07455778	0.07470293
2.115	0.80786087	0.07453882	0.07475898
2.12	0.80763487	0.07445731	0.07448615
2.125	0.80757269	0.07431047	0.07458364
2.13	0.80723549	0.07444263	0.0743926
2.135	0.80680795	0.07438341	0.07428817
2.14	0.80623325	0.07405998	0.07413115
2.145	0.80578538	0.0741095	0.07397008
2.15	0.80531823	0.0739388	0.07397919
2.155	0.80434481	0.07366404	0.07378133
2.16	0.80350993	0.07356103	0.07359564
2.165	0.80201045	0.0732746	0.07341386
2.17	0.80060136	0.07327305	0.07335948
2.175	0.79832338	0.07294772	0.07305808
2.18	0.79598139	0.07260926	0.07275791
2.185	0.79322443	0.07235958	0.07250523
2.19	0.79047225	0.07220078	0.07220174
2.195	0.78773961	0.07187088	0.0718862
2.2	0.78552321	0.07167139	0.07167522
2.205	0.78345974	0.07140269	0.07156417
2.21	0.78227047	0.07126687	0.07139961
2.215	0.78143396	0.07127686	0.07136945
2.22	0.78085226	0.07132181	0.07122643
2.225	0.78069861	0.07133636	0.0712077
2.23	0.78110994	0.07127717	0.07130765
2.235	0.78149362	0.07115085	0.07139832
2.24	0.78215195	0.07124409	0.07149796
2.245	0.78317337	0.07147293	0.07144349
2.25	0.78408049	0.0714955	0.07161115
2.255	0.78490384	0.07158041	0.07148296
2.26	0.78613888	0.07173082	0.07180637
2.265	0.78712703	0.07173228	0.07160995
2.27	0.78805324	0.07180515	0.07183236
2.275	0.78898656	0.07193797	0.07191462
2.28	0.79026962	0.07194087	0.07220292
2.285	0.79105987	0.07220887	0.07210739
2.29	0.79166663	0.07194765	0.07194307
2.295	0.79232238	0.07199496	0.07198125
2.3	0.79288831	0.07210311	0.07223513
2.305	0.79333241	0.07215511	0.07232779
2.31	0.79353539	0.07228724	0.072304
2.315	0.79478458	0.07211731	0.07248498
2.32	0.79519246	0.07233856	0.07211613
2.325	0.79591502	0.07218574	0.07240699
2.33	0.79575997	0.07210037	0.07211932
2.335	0.79637608	0.07249029	0.07238885
2.34	0.79650949	0.07230474	0.07231897
2.345	0.79667465	0.07229007	0.07240566
2.35	0.79637428	0.07178342	0.07226527
2.355	0.7970149	0.07208234	0.07183484
2.36	0.79678228	0.0722168	0.07206991
2.365	0.79644326	0.07197184	0.07163983
2.37	0.79635266	0.07203445	0.07188197
2.375	0.79554055	0.07186256	0.07193924
2.38	0.79547615	0.07190444	0.07157141
2.385	0.79545606	0.07164893	0.07175917
2.39	0.79515979	0.0719183	0.07152273
2.395	0.79483115	0.07152141	0.0720073
2.4	0.79408741	0.07152911	0.07096155
2.405	0.79304942	0.07146624	0.07162575
2.41	0.79263538	0.07149633	0.07163731
2.415	0.79173121	0.07082203	0.07148968
2.42	0.79100119	0.07045909	0.07160619
2.425	0.78935166	0.07114523	0.07135588
2.43	0.78889175	0.07066212	0.07031597
2.435	0.78657702	0.07095728	0.07063797
2.44	0.78603398	0.0700737	0.07052788
2.445	0.78440312	0.07009101	0.0699285
2.45	0.78348678	0.07063944	0.07088557
2.455	0.78178373	0.06983158	0.0706264
2.46	0.7800976	0.07123357	0.07011411
2.465	0.77861062	0.07109196	0.06932891
2.47	0.77800868	0.07001665	0.07070887
2.475	0.77571965	0.07101829	0.0700648
2.48	0.77641218	0.06902883	0.06931311
2.485	0.77572099	0.0703679	0.06836688
2.49	0.77311768	0.07057073	0.07156484
2.495	0.77129053	0.07175071	0.07209227
2.5	0.773754	0.07334559	0.0698168
